node_id,node_type,label,description,approved_name,target_id,biotype,association_score,gap_score,conservative_gap_score,gap_rank,gap_category,gap_interpretation_tier,text_coverage_status,literature_mentions,trial_mentions,symbol_ambiguity_flag,mention_match_quality,paper_id,year,citation_count,topic_id,topic_label,nct_id,overall_status,phases,top_terms,n_papers,source,n_trials
target_PTGFR,Target,PTGFR,,prostaglandin F receptor,ENSG00000122420,protein_coding,0.3310322243415973,0.000274,0.000342,496.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CHRNA2,Target,CHRNA2,,cholinergic receptor nicotinic alpha 2 subunit,ENSG00000120903,protein_coding,0.3308928507246233,0.00017,0.000213,497.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SPEN,Target,SPEN,,spen family transcriptional repressor,ENSG00000065526,protein_coding,0.3308266271014359,0.000121,0.000151,498.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RABEP1,Target,RABEP1,,"rabaptin, RAB GTPase binding effector protein 1",ENSG00000029725,protein_coding,0.3306634058029142,0.0,0.0,499.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
paper_d18c27657893355ee7b282976be800b7ce68dfd7,Paper,Lecanemab in Early Alzheimer's Disease.,,,,,,,,,,,,,,,,d18c27657893355ee7b282976be800b7ce68dfd7,2022.0,3354.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_33caecb2cd1ae27f8c8262633ab636052b1637e1,Paper,The neuropathological diagnosis of Alzheimer?s disease,,,,,,,,,,,,,,,,33caecb2cd1ae27f8c8262633ab636052b1637e1,2019.0,2650.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_51a19a44249abc555782fdd441cedd26b5a773f0,Paper,2023 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,51a19a44249abc555782fdd441cedd26b5a773f0,2023.0,2469.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_14432239a5ce62e6668d87082679da34186f7499,Paper,Genetic meta-analysis of diagnosed Alzheimer?s disease identifies new risk loci ,,,,,,,,,,,,,,,,14432239a5ce62e6668d87082679da34186f7499,2019.0,2370.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_5eb19d1951890e3eb933f261fcbdf31c0df3f5aa,Paper,"Global, regional, and national burden of Alzheimer's disease and other dementias",,,,,,,,,,,,,,,,5eb19d1951890e3eb933f261fcbdf31c0df3f5aa,2019.0,2301.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_4a5411232aad871e15ef6e5fd43422a1242675cf,Paper,Comprehensive Review on Alzheimer?s Disease: Causes and Treatment,,,,,,,,,,,,,,,,4a5411232aad871e15ef6e5fd43422a1242675cf,2020.0,2141.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_2a3f8208aadb36d1c90d869252fa5f052bace572,Paper,Single-cell transcriptomic analysis of Alzheimer?s disease,,,,,,,,,,,,,,,,2a3f8208aadb36d1c90d869252fa5f052bace572,2019.0,2062.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_0585533f99b3aa700aa674590012c96739b8eff2,Paper,Genome-wide meta-analysis identifies new loci and functional pathways influencin,,,,,,,,,,,,,,,,0585533f99b3aa700aa674590012c96739b8eff2,2019.0,1975.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_47566584c77bdc688a0287f9093920f50c14efa9,Paper,2020 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,47566584c77bdc688a0287f9093920f50c14efa9,2020.0,1952.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_9617bd330478da187626e06dd5a5e05ba9530edc,Paper,2021 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,9617bd330478da187626e06dd5a5e05ba9530edc,2021.0,1919.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_7650a9e9adf007166847a75dd1a3038f4109875b,Paper,2019 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,7650a9e9adf007166847a75dd1a3038f4109875b,2019.0,1909.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_5aaf380a632942d41ec50bac49abb001dfc393ca,Paper,Inflammation as a central mechanism in Alzheimer's disease,,,,,,,,,,,,,,,,5aaf380a632942d41ec50bac49abb001dfc393ca,2018.0,1874.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_a35fa5a99e83433905d4c13f5fcf888859b75782,Paper,NIA-AA Research Framework: Toward a biological definition of Alzheimer?s disease,,,,,,,,,,,,,,,,a35fa5a99e83433905d4c13f5fcf888859b75782,2018.0,1840.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_6e8be34889a4b5f8650dc893f8b366a05baab254,Paper,Revised criteria for diagnosis and staging of Alzheimer's disease: Alzheimer's A,,,,,,,,,,,,,,,,6e8be34889a4b5f8650dc893f8b366a05baab254,2024.0,1816.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_c714be0b034e826ed54fdf4e2d0182b25fdde6f8,Paper,Alzheimer's disease,,,,,,,,,,,,,,,,c714be0b034e826ed54fdf4e2d0182b25fdde6f8,2018.0,1815.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_8e14c84f475588c91d779634957ac45c0b55973a,Paper,2024 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,8e14c84f475588c91d779634957ac45c0b55973a,2024.0,1777.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_fa78b9b164ea8822e775f65d4f6c22f00887c92c,Paper,New insights into the genetic etiology of Alzheimer?s disease and related dement,,,,,,,,,,,,,,,,fa78b9b164ea8822e775f65d4f6c22f00887c92c,2022.0,1716.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_a5be75de4f611aafae1f2bb3d1b0f36981730a14,Paper,2022 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,a5be75de4f611aafae1f2bb3d1b0f36981730a14,2022.0,1702.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_42cf135e52bf19e018b91a9dde73003068e354ca,Paper,Porphyromonas gingivalis in Alzheimer?s disease brains: Evidence for disease cau,,,,,,,,,,,,,,,,42cf135e52bf19e018b91a9dde73003068e354ca,2019.0,1636.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_ab43362d0b11b22a2990fae7310765ca67f1c4f2,Paper,2018 Alzheimer's disease facts and figures,,,,,,,,,,,,,,,,ab43362d0b11b22a2990fae7310765ca67f1c4f2,2018.0,1608.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_34b0d5e137f7c21deb47426f9644255569c01ead,Paper,The Amyloid-beta Pathway in Alzheimer?s Disease,,,,,,,,,,,,,,,,34b0d5e137f7c21deb47426f9644255569c01ead,2021.0,1523.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_cfed7b553824ae794d40e7396224cbc200b44b1c,Paper,High performance plasma amyloid-beta biomarkers for Alzheimer?s disease,,,,,,,,,,,,,,,,cfed7b553824ae794d40e7396224cbc200b44b1c,2018.0,1446.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_69ce7d3fc73d68eca86a6e67a6158687aed1c8b1,Paper,Mitophagy inhibits amyloid-beta and tau pathology and reverses cognitive deficit,,,,,,,,,,,,,,,,69ce7d3fc73d68eca86a6e67a6158687aed1c8b1,2019.0,1433.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_05fde71eba9b7b770ed5b36484d7a82a6c1eb4dd,Paper,The cholinergic system in the pathophysiology and treatment of Alzheimer's disea,,,,,,,,,,,,,,,,05fde71eba9b7b770ed5b36484d7a82a6c1eb4dd,2018.0,1431.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_fecfe002f9c3883e4476d3ce0a69b874e06566f8,Paper,Microglia in Alzheimer?s disease,,,,,,,,,,,,,,,,fecfe002f9c3883e4476d3ce0a69b874e06566f8,2018.0,1350.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_87d12ee567226409225dbab1b1010f15111ace6b,Paper,Adult hippocampal neurogenesis is abundant in neurologically healthy subjects an,,,,,,,,,,,,,,,,87d12ee567226409225dbab1b1010f15111ace6b,2019.0,1312.0,3.0,Cognitive & Neuropsychological,,,,,,,
paper_5e92ac79f8fd89b1dfe1dda97966ff30b8defd50,Paper,Donanemab in Early Alzheimer's Disease.,,,,,,,,,,,,,,,,5e92ac79f8fd89b1dfe1dda97966ff30b8defd50,2021.0,1180.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_0f2aa6ed82c4784911adf6516a4d87946280ac3b,Paper,Two Randomized Phase 3 Studies of Aducanumab in Early Alzheimer?s Disease,,,,,,,,,,,,,,,,0f2aa6ed82c4784911adf6516a4d87946280ac3b,2022.0,1094.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_73c303be94ccec3f13840b3ee36f0a5948770b36,Paper,Mitochondria dysfunction in the pathogenesis of Alzheimer?s disease: recent adva,,,,,,,,,,,,,,,,73c303be94ccec3f13840b3ee36f0a5948770b36,2020.0,1031.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_4a507b69ee9b3c829023453adb56f16c3b00bd9d,Paper,Blood phosphorylated tau 181 as a biomarker for Alzheimer's disease: a diagnosti,,,,,,,,,,,,,,,,4a507b69ee9b3c829023453adb56f16c3b00bd9d,2020.0,1028.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_591ba9cf114aff7814602cec352731c50977f57c,Paper,"Plasma P-tau181 in Alzheimer?s disease: relationship to other biomarkers, differ",,,,,,,,,,,,,,,,591ba9cf114aff7814602cec352731c50977f57c,2020.0,1028.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_7054b0752449b4e7b65eeba9dab15edcc7b6e65e,Paper,Functional aspects of meningeal lymphatics in aging and Alzheimer?s disease,,,,,,,,,,,,,,,,7054b0752449b4e7b65eeba9dab15edcc7b6e65e,2018.0,1019.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_b602087626c2aa8fd21c0974efb0c3ed16c46c2c,Paper,Population estimate of people with clinical Alzheimer's disease and mild cogniti,,,,,,,,,,,,,,,,b602087626c2aa8fd21c0974efb0c3ed16c46c2c,2021.0,975.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_ce6e16a581111424a5b18265603de63b962e49e8,Paper,Synergy between amyloid-beta and tau in Alzheimer?s disease,,,,,,,,,,,,,,,,ce6e16a581111424a5b18265603de63b962e49e8,2020.0,953.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_a690dbbdd0a9d096947451d07efcc109d5791529,Paper,Current understanding of Alzheimer?s disease diagnosis and treatment,,,,,,,,,,,,,,,,a690dbbdd0a9d096947451d07efcc109d5791529,2018.0,939.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_70d44b215d6018058e9f872836da1d8c582e4a1b,Paper,Racial and ethnic estimates of Alzheimer's disease and related dementias in the ,,,,,,,,,,,,,,,,70d44b215d6018058e9f872836da1d8c582e4a1b,2018.0,922.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_d0f8b33eac81da6658650a4a35bb9bddcfa09299,Paper,"Alzheimer?s disease: pathogenesis, diagnostics, and therapeutics",,,,,,,,,,,,,,,,d0f8b33eac81da6658650a4a35bb9bddcfa09299,2019.0,909.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_e8ad29b12da1896b4506335bce0db580ca6682ab,Paper,Efficacy of acetylcholinesterase inhibitors in Alzheimer's disease.,,,,,,,,,,,,,,,,e8ad29b12da1896b4506335bce0db580ca6682ab,2020.0,860.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_096d61b05436d3936637b22cea56ce71a43aeb73,Paper,Trial of Solanezumab for Mild Dementia Due to Alzheimer's Disease,,,,,,,,,,,,,,,,096d61b05436d3936637b22cea56ce71a43aeb73,2018.0,854.0,3.0,Cognitive & Neuropsychological,,,,,,,
paper_44576d6f297cf4d411545ed1467999e9dcacb9b3,Paper,Genetic meta-analysis of diagnosed Alzheimer?s disease identifies new risk loci ,,,,,,,,,,,,,,,,44576d6f297cf4d411545ed1467999e9dcacb9b3,2019.0,823.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_44ee5515609dfe6555c259f551315a322ff2d26b,Paper,Large-scale proteomic analysis of Alzheimer?s disease brain and cerebrospinal fl,,,,,,,,,,,,,,,,44ee5515609dfe6555c259f551315a322ff2d26b,2020.0,823.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_e1936549133ed4613990017105a17a5c28b7ad94,Paper,Senolytic therapy alleviates Abeta-associated oligodendrocyte progenitor cell se,,,,,,,,,,,,,,,,e1936549133ed4613990017105a17a5c28b7ad94,2019.0,811.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_14c738844753d266ad51d1d7045a15c9531228d9,Paper,Biomarkers for Alzheimer's disease: current status and prospects for the future,,,,,,,,,,,,,,,,14c738844753d266ad51d1d7045a15c9531228d9,2018.0,806.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_a4addb35b2fe4d7b1309b3d45e5f11aa59ce514f,Paper,Disease-associated astrocytes in Alzheimer?s disease and aging,,,,,,,,,,,,,,,,a4addb35b2fe4d7b1309b3d45e5f11aa59ce514f,2020.0,782.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_268c3c3c76dd31674ca43f7804186bef72732b79,Paper,"A genome-wide association study with 1,126,563 individuals identifies new risk l",,,,,,,,,,,,,,,,268c3c3c76dd31674ca43f7804186bef72732b79,2021.0,773.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_469d35696e2bc85c3b8e890f2929ab646465189c,Paper,Serum neurofilament dynamics predicts neurodegeneration and clinical progression,,,,,,,,,,,,,,,,469d35696e2bc85c3b8e890f2929ab646465189c,2019.0,769.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_489cea506a92578f3b87318c4b042e8e03b1c986,Paper,Blood?brain barrier opening in Alzheimer?s disease using MR-guided focused ultra,,,,,,,,,,,,,,,,489cea506a92578f3b87318c4b042e8e03b1c986,2018.0,766.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_d7444690da4442ba0cdca3a07b20a88486ff50d0,Paper,"APOE and Alzheimer?s Disease: Advances in Genetics, Pathophysiology, and Therape",,,,,,,,,,,,,,,,d7444690da4442ba0cdca3a07b20a88486ff50d0,2021.0,754.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_7a2d22f7ff52e13ac8b5b8805c6971698051d860,Paper,Clonally expanded CD8 T cells patrol the cerebrospinal fluid in Alzheimer?s dise,,,,,,,,,,,,,,,,7a2d22f7ff52e13ac8b5b8805c6971698051d860,2020.0,747.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_39dcd1c03d0b6d562caac86e8356f1380ab06a44,Paper,Alzheimer?s disease: risk factors and potentially protective measures,,,,,,,,,,,,,,,,39dcd1c03d0b6d562caac86e8356f1380ab06a44,2019.0,733.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_f8f367cb900928ad0065b297064037bf4b5d4ed5,Paper,Blood-based biomarkers for Alzheimer's disease: towards clinical implementation.,,,,,,,,,,,,,,,,f8f367cb900928ad0065b297064037bf4b5d4ed5,2021.0,732.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_391adb47e61a3b92ada9dfb5d94a86802ac5d779,Paper,A single-cell atlas of entorhinal cortex from individuals with Alzheimer?s disea,,,,,,,,,,,,,,,,391adb47e61a3b92ada9dfb5d94a86802ac5d779,2019.0,730.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_f569a75c5c526ad595a5260871ab636df520bc87,Paper,"Amyloid beta-based therapy for Alzheimer?s disease: challenges, successes and fu",,,,,,,,,,,,,,,,f569a75c5c526ad595a5260871ab636df520bc87,2023.0,729.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_9d0c9bccae6d6e0750c119c605d172661f0365b1,Paper,Molecular and cellular mechanisms underlying the pathogenesis of Alzheimer?s dis,,,,,,,,,,,,,,,,9d0c9bccae6d6e0750c119c605d172661f0365b1,2020.0,728.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_0fc4e4025db7cb13750b664bf31c4fc32a2fd334,Paper,Repurposed agents in the Alzheimer?s disease drug development pipeline,,,,,,,,,,,,,,,,0fc4e4025db7cb13750b664bf31c4fc32a2fd334,2020.0,727.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_68c9f35b659c74b8dd091dd85e9371c50e5410c4,Paper,Spatial Transcriptomics and In Situ Sequencing to Study Alzheimer's Disease.,,,,,,,,,,,,,,,,68c9f35b659c74b8dd091dd85e9371c50e5410c4,2020.0,722.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_dc5f525087f24d7c6a95d667de138557d460fc7e,Paper,Clinical diagnosis of Alzheimer?s disease: Recommendations of the International ,,,,,,,,,,,,,,,,dc5f525087f24d7c6a95d667de138557d460fc7e,2021.0,721.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_99ea49ab0c1c1672b94039e5c61e1144b048cb80,Paper,Human and mouse single-nucleus transcriptomics reveal TREM2-dependent and - inde,,,,,,,,,,,,,,,,99ea49ab0c1c1672b94039e5c61e1144b048cb80,2019.0,721.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_e41bfc4708f0389c70833bc0e2f17b5f5c365272,Paper,Alzheimer's disease neuroimaging,,,,,,,,,,,,,,,,e41bfc4708f0389c70833bc0e2f17b5f5c365272,2018.0,709.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_6354dad3769ddf9d9537c8a36137788721072a58,Paper,Disease prediction using graph convolutional networks: Application to Autism Spe,,,,,,,,,,,,,,,,6354dad3769ddf9d9537c8a36137788721072a58,2018.0,706.0,3.0,Cognitive & Neuropsychological,,,,,,,
paper_958679c0420b7d94fa2f79529456e4710f929f86,Paper,Reconsideration of Amyloid Hypothesis and Tau Hypothesis in Alzheimer's Disease,,,,,,,,,,,,,,,,958679c0420b7d94fa2f79529456e4710f929f86,2018.0,704.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_3e694fe2e99a78fdb9cd33e218acd99a93cc12a0,Paper,Sustained microglial depletion with CSF1R inhibitor impairs parenchymal plaque d,,,,,,,,,,,,,,,,3e694fe2e99a78fdb9cd33e218acd99a93cc12a0,2019.0,689.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_0d77f6a86a79b9427114acef7bf159dbb7f10514,Paper,Gut Microbiota is Altered in Patients with Alzheimer?s Disease,,,,,,,,,,,,,,,,0d77f6a86a79b9427114acef7bf159dbb7f10514,2018.0,688.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_3778ea28655b9a1afee91cfb16a93b6b4307c939,Paper,Understanding the impact of sex and gender in Alzheimer's disease: A call to act,,,,,,,,,,,,,,,,3778ea28655b9a1afee91cfb16a93b6b4307c939,2018.0,688.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_c97b72eaa72a1f7af152b205f886ac883aa9fd23,Paper,Brain-Gut-Microbiota Axis in Alzheimer?s Disease,,,,,,,,,,,,,,,,c97b72eaa72a1f7af152b205f886ac883aa9fd23,2019.0,686.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_9e86f9053661218a4d7e96164aca758f5aa06629,Paper,Convolutional Neural Networks for Classification of Alzheimer's Disease: Overvie,,,,,,,,,,,,,,,,9e86f9053661218a4d7e96164aca758f5aa06629,2019.0,670.0,3.0,Cognitive & Neuropsychological,,,,,,,
paper_6497f5a878cb7390e63934b8527c36bd40cf7f74,Paper,Global estimates on the number of persons across the Alzheimer's disease continu,,,,,,,,,,,,,,,,6497f5a878cb7390e63934b8527c36bd40cf7f74,2022.0,667.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_39947d9225c17b3903f9c0803f67018762b8c6ab,Paper,Alzheimer's disease drug development pipeline: 2019,,,,,,,,,,,,,,,,39947d9225c17b3903f9c0803f67018762b8c6ab,2019.0,665.0,5.0,Drug/Therapeutic Interventions,,,,,,,
paper_565142d0377f2d6b99ff92c4a7eb0d2c1a0f8a55,Paper,"A randomized, double-blind, phase 2b proof-of-concept clinical trial in early Al",,,,,,,,,,,,,,,,565142d0377f2d6b99ff92c4a7eb0d2c1a0f8a55,2020.0,660.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_14d8cb0e4061f3c2b258638a8405adb118ed1661,Paper,A Breakdown in Metabolic Reprogramming Causes Microglia Dysfunction in Alzheimer,,,,,,,,,,,,,,,,14d8cb0e4061f3c2b258638a8405adb118ed1661,2019.0,651.0,4.0,Neuroinflammation & Immune,,,,,,,
paper_7c39e04713c153091326d93448cd23e0915cf1eb,Paper,Role of Cholinergic Signaling in Alzheimer?s Disease,,,,,,,,,,,,,,,,7c39e04713c153091326d93448cd23e0915cf1eb,2022.0,647.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_b8db7d9e64845a5b32a9b467a78fc8f33534a185,Paper,The Epidemiology of Alzheimer's Disease Modifiable Risk Factors and Prevention,,,,,,,,,,,,,,,,b8db7d9e64845a5b32a9b467a78fc8f33534a185,2021.0,628.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_0c83e4839fdd334f30583ca16d4bde3dd64e2a0e,Paper,Oxidative stress: The core pathogenesis and mechanism of Alzheimer?s disease,,,,,,,,,,,,,,,,0c83e4839fdd334f30583ca16d4bde3dd64e2a0e,2022.0,627.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_665a2d3289252d8f86c2ff8f98410dce2d787bed,Paper,Multimodal deep learning models for early detection of Alzheimer?s disease stage,,,,,,,,,,,,,,,,665a2d3289252d8f86c2ff8f98410dce2d787bed,2021.0,619.0,3.0,Cognitive & Neuropsychological,,,,,,,
paper_bdd385e9a802b009e791b109fd900e0cc4acfb0c,Paper,Brain insulin resistance in Alzheimer's disease and related disorders: mechanism,,,,,,,,,,,,,,,,bdd385e9a802b009e791b109fd900e0cc4acfb0c,2020.0,609.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_cc2df1df8221a1fa3d428338a5ead55bc1a47948,Paper,Amyloid beta oligomers constrict human capillaries in Alzheimer?s disease via si,,,,,,,,,,,,,,,,cc2df1df8221a1fa3d428338a5ead55bc1a47948,2019.0,606.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_5417c2e7e1bd6ecf36fd41acc258dd96b5bb450a,Paper,The cost of Alzheimer's disease in China and re?estimation of costs worldwide,,,,,,,,,,,,,,,,5417c2e7e1bd6ecf36fd41acc258dd96b5bb450a,2018.0,604.0,1.0,"Care, Lifestyle & QoL",,,,,,,
paper_963d44388c7059d8d97e70124f29ad75b156176b,Paper,White matter changes in Alzheimer?s disease: a focus on myelin and oligodendrocy,,,,,,,,,,,,,,,,963d44388c7059d8d97e70124f29ad75b156176b,2018.0,600.0,0.0,Amyloid/Tau Pathology,,,,,,,
paper_274c28c8529beee9e8a31454021c208f7d4ccb2c,Paper,Diagnostic value of plasma phosphorylated tau181 in Alzheimer?s disease and fron,,,,,,,,,,,,,,,,274c28c8529beee9e8a31454021c208f7d4ccb2c,2020.0,599.0,2.0,Amyloid/Tau Pathology,,,,,,,
paper_6cfe44f16ac2df5bdc005343d99650e576117e3e,Paper,Vascular dysfunction?The disregarded partner of Alzheimer's disease,,,,,,,,,,,,,,,,6cfe44f16ac2df5bdc005343d99650e576117e3e,2019.0,597.0,2.0,Amyloid/Tau Pathology,,,,,,,
